,0
22604,LOC105372839
22605,LOC105372840
22606,LOC105372841
22607,LOC105372842
22608,LOC105372843
22609,LOC105372845
22610,LOC105372846
22611,LOC105372848
22612,LOC105372849
22613,LOC105372850
22614,LOC105372851
22615,LOC105372852
22616,LOC105372853
22617,LOC105372855
22618,LOC105372857
22619,LOC105372858
22620,LOC105372859
22621,LOC105372860
22622,LOC105372861
22623,LOC105372862
22624,LOC105372863
22625,LOC105372864
22626,LOC105372866
22627,LOC105372867
22628,LOC105372869
22629,LOC105372870
22630,LOC105372871
22631,LOC105372873
22632,LOC105372874
22633,LOC105372875
22634,LOC105372876
22635,LOC105372877
22636,LOC105372878
22637,LOC105372879
22638,LOC105372880
22639,LOC105372881
22640,LOC105372882
22641,LOC105372883
22642,LOC105372884
22643,LOC105372885
22644,LOC105372886
22645,LOC105372887
22646,LOC105372889
22647,LOC105372890
22648,LOC105372891
22649,LOC105372892
22650,LOC105372893
22651,LOC105372894
22652,LOC105372895
22653,LOC105372896
22654,LOC105372897
22655,LOC105372898
22656,LOC105372899
22657,LOC105372900
22658,LOC105372901
22659,LOC105372902
22660,LOC105372903
22661,LOC105372904
22662,LOC105372905
22663,LOC105372906
22664,LOC105372907
22665,LOC105372908
22666,LOC105372909
22667,LOC105372910
22668,LOC105372911
22669,LOC105372912
22670,LOC105372913
22671,LOC105372914
22672,LOC105372915
22673,LOC105372916
22674,LOC105372917
22675,LOC105372918
22676,LOC105372919
22677,LOC105372920
22678,LOC105372922
22679,LOC105372923
22680,LOC105372924
22681,LOC105372925
22682,LOC105372926
22683,LOC105372927
22684,LOC105372928
22685,LOC105372929
22686,LOC105372930
22687,LOC105372931
22688,LOC105372932
22689,LOC105372934
22690,LOC105372935
22691,LOC105372937
22692,LOC105372938
22693,LOC105372939
22694,LOC105372940
22695,LOC105372942
22696,LOC105372944
22697,LOC105372945
22698,LOC105372946
22699,LOC105372947
22700,LOC105372948
22701,LOC105372949
22702,LOC105372950
22703,LOC105372951
22704,LOC105372952
22705,LOC105372953
22706,LOC105372954
22707,LOC105372955
22708,LOC105372956
22709,LOC105372957
22710,LOC105372960
22711,LOC105372961
22712,LOC105372962
22713,LOC105372963
22714,LOC105372964
22715,LOC105372965
22716,LOC105372966
22717,LOC105372967
22718,LOC105372968
22719,LOC105372969
22720,LOC105372970
22721,LOC105372971
22722,LOC105372972
22723,LOC105372973
22724,LOC105372974
22725,LOC105372975
22726,LOC105372976
22727,LOC105372977
22728,LOC105372978
22729,LOC105372979
22730,LOC105372980
22731,LOC105372981
22732,LOC105372982
22733,LOC105372983
22734,LOC105372984
22735,LOC105372985
22736,LOC105372986
22737,LOC105372987
22738,LOC105372988
22739,LOC105372989
22740,LOC105372990
22741,LOC105372991
22742,LOC105372992
22743,LOC105372993
22744,LOC105372994
22745,LOC105372995
22746,LOC105372996
22747,LOC105372997
22748,LOC105372999
22749,LOC105373000
22750,LOC105373001
22751,LOC105373002
22752,LOC105373003
22753,LOC105373004
22754,LOC105373005
22755,LOC105373006
22756,LOC105373007
22757,LOC105373008
22758,LOC105373009
22759,LOC105373010
22760,LOC105373012
22761,LOC105373013
22762,LOC105373014
22763,LOC105373015
22764,LOC105373016
22765,LOC105373017
22766,LOC105373018
22767,LOC105373019
22768,LOC105373020
22769,LOC105373021
22770,LOC105373022
22771,LOC105373023
22772,LOC105373024
22773,LOC105373025
22774,LOC105373026
22775,LOC105373027
22776,LOC105373028
22777,LOC105373029
22778,LOC105373030
22779,LOC105373031
22780,LOC105373032
22781,LOC105373033
22782,LOC105373034
22783,LOC105373035
22784,LOC105373036
22785,LOC105373037
22786,LOC105373038
22787,LOC105373039
22788,LOC105373040
22789,LOC105373041
22790,LOC105373042
22791,LOC105373043
22792,LOC105373044
22793,LOC105373045
22794,LOC105373046
22795,LOC105373047
22796,LOC105373048
22797,LOC105373049
22798,LOC105373050
22799,LOC105373051
22800,LOC105373052
22801,LOC105373053
22802,LOC105373054
22803,LOC105373055
22804,LOC105373056
22805,LOC105373057
22806,LOC105373058
22807,LOC105373059
22808,LOC105373060
22809,LOC105373061
22810,LOC105373062
22811,LOC105373063
22812,LOC105373065
22813,LOC105373066
22814,LOC105373067
22815,LOC105373068
22816,LOC105373069
22817,LOC105373070
22818,LOC105373071
22819,LOC105373072
22820,LOC105373074
22821,LOC105373075
22822,LOC105373077
22823,LOC105373078
22824,LOC105373079
22825,LOC105373080
22826,LOC105373081
22827,LOC105373082
22828,LOC105373083
22829,LOC105373084
22830,LOC105373085
22831,LOC105373086
22832,LOC105373087
22833,LOC105373088
22834,LOC105373089
22835,LOC105373090
22836,LOC105373091
22837,LOC105373092
22838,LOC105373094
22839,LOC105373095
22840,LOC105373096
22841,LOC105373098
22842,LOC105373099
22843,LOC105373100
22844,LOC105373101
22845,LOC105373102
22846,LOC105373103
22847,LOC105373104
22848,LOC105373105
22849,LOC105373106
22850,LOC105373107
22851,LOC105373109
22852,LOC105373110
22853,LOC105373111
22854,LOC105373112
22855,LOC105373113
22856,LOC105373114
22857,LOC105373115
22858,LOC105373116
22859,LOC105373117
22860,LOC105373118
22861,LOC105373119
22862,LOC105373120
22863,LOC105373121
22864,LOC105373122
22865,LOC105373123
22866,LOC105373124
22867,LOC105373125
22868,LOC105373126
22869,LOC105373127
22870,LOC105373128
22871,LOC105373129
22872,LOC105373130
22873,LOC105373131
22874,LOC105373132
22875,LOC105373133
22876,LOC105373134
22877,LOC105373135
22878,LOC105373136
22879,LOC105373137
22880,LOC105373138
22881,LOC105373140
22882,LOC105373141
22883,LOC105373142
22884,LOC105373143
22885,LOC105373144
22886,LOC105373145
22887,LOC105373146
22888,LOC105373147
22889,LOC105373148
22890,LOC105373149
22891,LOC105373150
22892,LOC105373151
22893,LOC105373152
22894,LOC105373153
22895,LOC105373154
22896,LOC105373155
22897,LOC105373156
22898,LOC105373158
22899,LOC105373159
22900,LOC105373160
22901,LOC105373161
22902,LOC105373162
22903,LOC105373163
22904,LOC105373164
22905,LOC105373165
22906,LOC105373166
22907,LOC105373167
22908,LOC105373168
22909,LOC105373169
22910,LOC105373170
22911,LOC105373171
22912,LOC105373172
22913,LOC105373173
22914,LOC105373174
22915,LOC105373175
22916,LOC105373176
22917,LOC105373177
22918,LOC105373178
22919,LOC105373179
22920,LOC105373180
22921,LOC105373181
22922,LOC105373182
22923,LOC105373183
22924,LOC105373184
22925,LOC105373185
22926,LOC105373186
22927,LOC105373187
22928,LOC105373188
22929,LOC105373189
22930,LOC105373190
22931,LOC105373191
22932,LOC105373192
22933,LOC105373193
22934,LOC105373194
22935,LOC105373195
22936,LOC105373196
22937,LOC105373197
22938,LOC105373198
22939,LOC105373199
22940,LOC105373201
22941,LOC105373202
22942,LOC105373203
22943,LOC105373204
22944,LOC105373205
22945,LOC105373206
22946,LOC105373207
22947,LOC105373208
22948,LOC105373209
22949,LOC105373210
22950,LOC105373211
22951,LOC105373212
22952,LOC105373214
22953,LOC105373215
22954,LOC105373216
22955,LOC105373218
22956,LOC105373219
22957,LOC105373220
22958,LOC105373222
22959,LOC105373223
22960,LOC105373224
22961,LOC105373225
22962,LOC105373226
22963,LOC105373227
22964,LOC105373228
22965,LOC105373229
22966,LOC105373230
22967,LOC105373231
22968,LOC105373232
22969,LOC105373233
22970,LOC105373234
22971,LOC105373235
22972,LOC105373236
22973,LOC105373237
22974,LOC105373238
22975,LOC105373239
22976,LOC105373240
22977,LOC105373241
22978,LOC105373242
22979,LOC105373243
22980,LOC105373244
22981,LOC105373245
22982,LOC105373246
22983,LOC105373247
22984,LOC105373248
22985,LOC105373250
22986,LOC105373252
22987,LOC105373253
22988,LOC105373254
22989,LOC105373255
22990,LOC105373256
22991,LOC105373257
22992,LOC105373258
22993,LOC105373259
22994,LOC105373260
22995,LOC105373261
22996,LOC105373262
22997,LOC105373263
22998,LOC105373264
22999,LOC105373265
23000,LOC105373266
23001,LOC105373267
23002,LOC105373268
23003,LOC105373269
23004,LOC105373270
23005,LOC105373271
23006,LOC105373272
23007,LOC105373273
23008,LOC105373274
23009,LOC105373275
23010,LOC105373279
23011,LOC105373280
23012,LOC105373281
23013,LOC105373282
23014,LOC105373283
23015,LOC105373284
23016,LOC105373285
23017,LOC105373286
23018,LOC105373287
23019,LOC105373288
23020,LOC105373289
23021,LOC105373290
23022,LOC105373292
23023,LOC105373293
23024,LOC105373294
23025,LOC105373295
23026,LOC105373296
23027,LOC105373297
23028,LOC105373298
23029,LOC105373299
23030,LOC105373300
23031,LOC105373301
23032,LOC105373302
23033,LOC105373303
23034,LOC105373304
23035,LOC105373305
23036,LOC105373306
23037,LOC105373307
23038,LOC105373308
23039,LOC105373309
23040,LOC105373311
23041,LOC105373312
23042,LOC105373313
23043,LOC105373314
23044,LOC105373315
23045,LOC105373317
23046,LOC105373318
23047,LOC105373319
23048,LOC105373320
23049,LOC105373321
23050,LOC105373322
23051,LOC105373323
23052,LOC105373324
23053,LOC105373326
23054,LOC105373327
23055,LOC105373328
23056,LOC105373329
23057,LOC105373330
23058,LOC105373331
23059,LOC105373332
23060,LOC105373333
23061,LOC105373334
23062,LOC105373335
23063,LOC105373336
23064,LOC105373337
23065,LOC105373338
23066,LOC105373339
23067,LOC105373340
23068,LOC105373341
23069,LOC105373342
23070,LOC105373343
23071,LOC105373344
23072,LOC105373345
23073,LOC105373346
23074,LOC105373347
23075,LOC105373348
23076,LOC105373349
23077,LOC105373350
23078,LOC105373351
23079,LOC105373352
23080,LOC105373353
23081,LOC105373354
23082,LOC105373358
23083,LOC105373359
23084,LOC105373360
23085,LOC105373362
23086,LOC105373363
23087,LOC105373364
23088,LOC105373365
23089,LOC105373366
23090,LOC105373367
23091,LOC105373368
23092,LOC105373369
23093,LOC105373370
23094,LOC105373371
23095,LOC105373372
23096,LOC105373373
23097,LOC105373374
23098,LOC105373377
23099,LOC105373378
23100,LOC105373379
23101,LOC105373380
23102,LOC105373381
23103,LOC105373382
23104,LOC105373383
23105,LOC105373384
23106,LOC105373385
23107,LOC105373386
23108,LOC105373387
23109,LOC105373389
23110,LOC105373390
23111,LOC105373391
23112,LOC105373393
23113,LOC105373394
23114,LOC105373395
23115,LOC105373396
23116,LOC105373397
23117,LOC105373398
23118,LOC105373399
23119,LOC105373400
23120,LOC105373401
23121,LOC105373402
23122,LOC105373403
23123,LOC105373404
23124,LOC105373405
23125,LOC105373406
23126,LOC105373407
23127,LOC105373408
23128,LOC105373409
23129,LOC105373410
23130,LOC105373411
23131,LOC105373412
23132,LOC105373413
23133,LOC105373414
23134,LOC105373415
23135,LOC105373416
23136,LOC105373417
23137,LOC105373418
23138,LOC105373419
23139,LOC105373420
23140,LOC105373421
23141,LOC105373422
23142,LOC105373423
23143,LOC105373424
23144,LOC105373425
23145,LOC105373426
23146,LOC105373427
23147,LOC105373428
23148,LOC105373429
23149,LOC105373430
23150,LOC105373431
23151,LOC105373432
23152,LOC105373433
23153,LOC105373435
23154,LOC105373436
23155,LOC105373437
23156,LOC105373438
23157,LOC105373439
23158,LOC105373440
23159,LOC105373441
23160,LOC105373442
23161,LOC105373443
23162,LOC105373444
23163,LOC105373445
23164,LOC105373446
23165,LOC105373447
23166,LOC105373448
23167,LOC105373449
23168,LOC105373450
23169,LOC105373451
23170,LOC105373452
23171,LOC105373453
23172,LOC105373454
23173,LOC105373455
23174,LOC105373456
23175,LOC105373457
23176,LOC105373458
23177,LOC105373459
23178,LOC105373460
23179,LOC105373461
23180,LOC105373462
23181,LOC105373463
23182,LOC105373464
23183,LOC105373465
23184,LOC105373467
23185,LOC105373468
23186,LOC105373469
23187,LOC105373470
23188,LOC105373471
23189,LOC105373472
23190,LOC105373473
23191,LOC105373474
23192,LOC105373475
23193,LOC105373476
23194,LOC105373477
23195,LOC105373478
23196,LOC105373479
23197,LOC105373480
23198,LOC105373481
23199,LOC105373482
23200,LOC105373483
23201,LOC105373484
23202,LOC105373485
23203,LOC105373486
23204,LOC105373487
23205,LOC105373488
23206,LOC105373489
23207,LOC105373490
23208,LOC105373491
23209,LOC105373492
23210,LOC105373493
23211,LOC105373494
23212,LOC105373495
23213,LOC105373496
23214,LOC105373497
23215,LOC105373498
23216,LOC105373499
23217,LOC105373500
23218,LOC105373501
23219,LOC105373502
23220,LOC105373503
23221,LOC105373504
23222,LOC105373505
23223,LOC105373506
23224,LOC105373507
23225,LOC105373508
23226,LOC105373509
23227,LOC105373510
23228,LOC105373511
23229,LOC105373512
23230,LOC105373513
23231,LOC105373514
23232,LOC105373515
23233,LOC105373516
23234,LOC105373517
23235,LOC105373518
23236,LOC105373519
23237,LOC105373520
23238,LOC105373521
23239,LOC105373522
23240,LOC105373523
23241,LOC105373524
23242,LOC105373525
23243,LOC105373526
23244,LOC105373527
23245,LOC105373528
23246,LOC105373529
23247,LOC105373530
23248,LOC105373531
23249,LOC105373532
23250,LOC105373533
23251,LOC105373534
23252,LOC105373535
23253,LOC105373536
23254,LOC105373537
23255,LOC105373538
23256,LOC105373539
23257,LOC105373540
23258,LOC105373541
23259,LOC105373542
23260,LOC105373543
23261,LOC105373544
23262,LOC105373545
23263,LOC105373546
23264,LOC105373547
23265,LOC105373548
23266,LOC105373549
23267,LOC105373550
23268,LOC105373551
23269,LOC105373552
23270,LOC105373553
23271,LOC105373554
23272,LOC105373555
23273,LOC105373556
23274,LOC105373557
23275,LOC105373558
23276,LOC105373559
23277,LOC105373560
23278,LOC105373561
23279,LOC105373562
23280,LOC105373563
23281,LOC105373564
23282,LOC105373565
23283,LOC105373566
23284,LOC105373567
23285,LOC105373568
23286,LOC105373569
23287,LOC105373570
23288,LOC105373571
23289,LOC105373572
23290,LOC105373573
23291,LOC105373574
23292,LOC105373575
23293,LOC105373576
23294,LOC105373577
23295,LOC105373578
23296,LOC105373579
23297,LOC105373580
23298,LOC105373581
23299,LOC105373582
23300,LOC105373583
23301,LOC105373584
23302,LOC105373585
23303,LOC105373586
23304,LOC105373587
23305,LOC105373588
23306,LOC105373589
23307,LOC105373590
23308,LOC105373591
23309,LOC105373592
23310,LOC105373593
23311,LOC105373594
23312,LOC105373595
23313,LOC105373596
23314,LOC105373597
23315,LOC105373598
23316,LOC105373599
23317,LOC105373600
23318,LOC105373601
23319,LOC105373602
23320,LOC105373603
23321,LOC105373604
23322,LOC105373605
23323,LOC105373606
23324,LOC105373607
23325,LOC105373608
23326,LOC105373609
23327,LOC105373610
23328,LOC105373611
23329,LOC105373612
23330,LOC105373613
23331,LOC105373614
23332,LOC105373615
23333,LOC105373616
23334,LOC105373617
23335,LOC105373618
23336,LOC105373619
23337,LOC105373620
23338,LOC105373621
23339,LOC105373622
23340,LOC105373623
23341,LOC105373624
23342,LOC105373625
23343,LOC105373626
23344,LOC105373627
23345,LOC105373628
23346,LOC105373629
23347,LOC105373630
23348,LOC105373631
23349,LOC105373632
23350,LOC105373633
23351,LOC105373634
23352,LOC105373635
23353,LOC105373636
23354,LOC105373637
23355,LOC105373638
23356,LOC105373639
23357,LOC105373640
23358,LOC105373641
23359,LOC105373642
23360,LOC105373643
23361,LOC105373644
23362,LOC105373645
23363,LOC105373646
23364,LOC105373647
23365,LOC105373648
23366,LOC105373649
23367,LOC105373650
23368,LOC105373651
23369,LOC105373652
23370,LOC105373653
23371,LOC105373654
23372,LOC105373655
23373,LOC105373656
23374,LOC105373657
23375,LOC105373658
23376,LOC105373659
23377,LOC105373660
23378,LOC105373661
23379,LOC105373662
23380,LOC105373663
23381,LOC105373664
23382,LOC105373665
23383,LOC105373666
23384,LOC105373667
23385,LOC105373668
23386,LOC105373669
23387,LOC105373670
23388,LOC105373671
23389,LOC105373672
23390,LOC105373673
23391,LOC105373674
23392,LOC105373675
23393,LOC105373676
23394,LOC105373677
23395,LOC105373678
23396,LOC105373679
23397,LOC105373680
23398,LOC105373681
23399,LOC105373682
23400,LOC105373683
23401,LOC105373684
23402,LOC105373685
23403,LOC105373686
23404,LOC105373687
23405,LOC105373688
23406,LOC105373689
23407,LOC105373690
23408,LOC105373691
23409,LOC105373692
23410,LOC105373693
23411,LOC105373694
23412,LOC105373695
23413,LOC105373696
23414,LOC105373697
23415,LOC105373698
23416,LOC105373699
23417,LOC105373700
23418,LOC105373701
23419,LOC105373702
23420,LOC105373703
23421,LOC105373704
23422,LOC105373705
23423,LOC105373706
23424,LOC105373707
23425,LOC105373708
23426,LOC105373709
23427,LOC105373710
23428,LOC105373711
23429,LOC105373712
23430,LOC105373713
23431,LOC105373714
23432,LOC105373715
23433,LOC105373716
23434,LOC105373717
23435,LOC105373718
23436,LOC105373719
23437,LOC105373720
23438,LOC105373721
23439,LOC105373722
23440,LOC105373723
23441,LOC105373724
23442,LOC105373725
23443,LOC105373726
23444,LOC105373727
23445,LOC105373728
23446,LOC105373729
23447,LOC105373730
23448,LOC105373731
23449,LOC105373732
23450,LOC105373733
23451,LOC105373734
23452,LOC105373735
23453,LOC105373736
23454,LOC105373737
23455,LOC105373738
23456,LOC105373739
23457,LOC105373740
23458,LOC105373741
23459,LOC105373742
23460,LOC105373743
23461,LOC105373744
23462,LOC105373745
23463,LOC105373746
23464,LOC105373747
23465,LOC105373748
23466,LOC105373749
23467,LOC105373750
23468,LOC105373751
23469,LOC105373752
23470,LOC105373753
23471,LOC105373754
23472,LOC105373755
23473,LOC105373756
23474,LOC105373757
23475,LOC105373758
23476,LOC105373759
23477,LOC105373760
23478,LOC105373761
23479,LOC105373762
23480,LOC105373763
23481,LOC105373764
23482,LOC105373765
23483,LOC105373766
23484,LOC105373767
23485,LOC105373768
23486,LOC105373769
23487,LOC105373770
23488,LOC105373771
23489,LOC105373772
23490,LOC105373773
23491,LOC105373774
23492,LOC105373775
23493,LOC105373776
23494,LOC105373777
23495,LOC105373778
23496,LOC105373779
23497,LOC105373780
23498,LOC105373781
23499,LOC105373782
23500,LOC105373783
23501,LOC105373784
23502,LOC105373785
23503,LOC105373786
23504,LOC105373787
23505,LOC105373788
23506,LOC105373789
23507,LOC105373790
23508,LOC105373791
23509,LOC105373792
23510,LOC105373793
23511,LOC105373794
23512,LOC105373795
23513,LOC105373796
23514,LOC105373797
23515,LOC105373798
23516,LOC105373799
23517,LOC105373800
23518,LOC105373801
23519,LOC105373802
23520,LOC105373803
23521,LOC105373804
23522,LOC105373805
23523,LOC105373806
23524,LOC105373807
23525,LOC105373808
23526,LOC105373809
23527,LOC105373810
23528,LOC105373811
23529,LOC105373812
23530,LOC105373813
23531,LOC105373814
23532,LOC105373815
23533,LOC105373816
23534,LOC105373817
23535,LOC105373818
23536,LOC105373819
23537,LOC105373820
23538,LOC105373821
23539,LOC105373822
23540,LOC105373823
23541,LOC105373824
23542,LOC105373825
23543,LOC105373826
23544,LOC105373827
23545,LOC105373828
23546,LOC105373829
23547,LOC105373830
23548,LOC105373831
23549,LOC105373832
23550,LOC105373833
23551,LOC105373834
23552,LOC105373835
23553,LOC105373836
23554,LOC105373837
23555,LOC105373838
23556,LOC105373839
23557,LOC105373840
23558,LOC105373841
23559,LOC105373842
23560,LOC105373843
23561,LOC105373844
23562,LOC105373845
23563,LOC105373846
23564,LOC105373847
23565,LOC105373848
23566,LOC105373849
23567,LOC105373850
23568,LOC105373851
23569,LOC105373852
23570,LOC105373853
23571,LOC105373854
23572,LOC105373855
23573,LOC105373856
